id,text,StatementPositive,StatementNegative,Sycophancy,Criticism,Duty,Self-deprecation,Sacrifice,Threat,PoliteFormula,ChainReasoning,Transposition,Analogy,Information,MotivationPositive,MotivationNegative,SupernaturalPositive,SupernaturalNegative,HistoryPositive,HistoryNegative,HistoryOutcomePositive,HistoryOutcomeNegative,HistoricalExamplesPositive,HistoricalExamplesNegative,HistoricalExamplesOutcomePositive,HistoricalExamplesOutcomeNegative,Tradition,Morality,Hearsay,Proverb,Remark,Model,Book_Shi,Book_Shu,Book_Li,Book_Yi,Book_Chunqiu,Book_Lunyu,Book_Laozi,Book_Zhuangzi,Book_Fojing,Book_Uncertain,Book_History,Book_Bing,Book_Others,authoritative text,book,time_period,book_time,jian_time,num_char,outcome,ritual,law,administration,culture,personnel,military,diplomacy,economy,royal family,personal conduct,relationship,overstep authority,other,advice direction,advice taken,advice correct,persuader outcome,persuadee persuader relationship,persuader identity,persuadee identity,advice correct outcome evidence,notes,,
443,若晋州败，定州亦不可保。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,12,,,,,,,1,,,,,,,,0,1,1,promoted/rewarded,warlord-inferior,薛修义,高欢,"神武怒曰：""尔辈皆负我，前不听我城并州城，使我无所趣。""修义曰：""若失守，则请诛。""斛律金曰：""还仰汉小儿守，收家口为质，勿与兵马。""神武从之，以修义行晋州事。及西魏仪同长孙子彦围逼城下，修义开门伏甲侍之。子彦不测虚实，于是遁去。神武嘉之，就拜晋州刺史。",,,
444,今枉杀无辜，亏废刑典，岂直上负天神，何以下安黎庶？晁错前事，愿公慎之。,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,35,1,,1,,,,,,,,,,,,0,NA,NA,unclear,warlord-inferior,陈元康,高澄,,,,
445,天下至亲，不过兄弟。若兄弟自构嫌隙，他人何易可亲？但恐除臣后，奸回得逞其欲，非唯不处陛下，亦危社稷。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,50,,,,,,1,,,,1,,,,,0,0,NA,unclear,king-royal family member,宇文护,北周孝闵帝宇文觉,,,,
446,以陛下之圣武，乘敌人之荒纵，何往而不克？若齐人更得令主，君臣协力，未易平也。,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,38,1,,,,,,1,,,,,,,,0,1,1,unclear,king-minister,宇文忻,北周武帝宇文邕,帝从之，乃战，遂大克。,,,
447,陛下初临万国，人情未洽，何用此行。,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,17,,,,,,,,,,,1,,,,0,0,NA,unclear,king-minister,王谊,隋文帝杨坚,"上戏之曰：""吾昔与公位望齐等，一朝屈节为臣，或当耻愧，是行也，振扬威武，欲以服公心耳。""谊笑而退。",,,
448,城守则我有馀力，轻骑则彼之所长。陛下万乘主，何宜轻脱！,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,27,1,,,,,,1,,,,,,,,0,1,1,unclear,king-minister,苏威,隋炀帝杨广,帝乃止。突厥俄亦解围去。,,,
449,殿下位当储贰，戒在不孝，无患见疑。刘臻书生，鼓摇唇舌，适足以相诖误。愿勿纳之。,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,39,,,,,,1,,,,,,,,,0,0,NA,reprimanded/estranged,prince-minister,柳肃,废太子杨勇,自是后，言皆不用。,,,
450,废立大事，天子无贰言，诏旨若行，后悔无及。谗言罔极，惟陛下察之。,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,32,,,,,,,,,,1,,,,,0,0,NA,unclear,king-minister,左卫大将军元旻,隋文帝杨坚,辞直争强，声色俱厉，帝不答。,,,
451,秦王非有他过，但费官物、营廨舍而已。臣谓可容。,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,23,-1,,,,,,,,,1,,,,,0,0,NA,unclear,king-minister,左武卫将军刘升,隋文帝杨坚,"帝曰：""法不可违。""升固谏，帝忿然作色，升乃止。",,,
452,庶人勇既废，秦王已薨，陛下儿子无多，何至如是！蜀王性甚耿介，今被责，恐不自全。,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,39,-1,,,,,,,,,1,,,,,0,0,NA,demoted/prisoned,king-minister,开府庆整,隋文帝杨坚,"帝大怒，欲断其舌。因谓群臣曰：""当斩秀于市以谢百姓。""",,,
453,杨素悬军，士马疲弊，王以锐卒亲戎击之，其势必举。今见敌而还，示人以怯，阻战士之心，益西军之气，愿必勿还。,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,52,-1,,,,,,1,,,,,,,,0,0,1,unclear,royal family member-minister,王頍,杨谅,谅不从，退守清源。素进击之，谅与官兵大战，死者万八千人。谅退保并州，杨素进击之，谅乃降。,,,
454,蕴无功于国，宠逾伦辈，臣未见其可。,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,17,,,,,,1,,,,,,,,,0,0,NA,unclear,king-minister,仆射高颎,隋文帝杨坚,,,,
455,河南洛阳，四面受敌，纵得不可以守。请从河北直指太原，倾其巢穴，可一举以定。,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,37,-1,,,,,,1,,,,,,,,0,0,1,unclear,king-minister,赵煚,北周武帝宇文邕,帝不纳，师竟无功。,,,
456,取乱侮亡，正在今日。方欲释之而去，臣愚深所未解。,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,24,1,,,,,,1,,,,,,,,0,1,1,promoted/rewarded,king-minister,王韶,北周武帝宇文邕,帝大悦。及齐平，进位开府，封晋阳县公，赐口马杂畜万计。,,,
457,自皇家受命，将四十年，薄赋轻徭，户口滋殖。陛下以高丽逆命，稍兴军旅，百姓无知，易为咨怨，在外群盗，往往聚结，车驾游幸，深恐非宜。伏愿驻驾洛阳，与时休息，出师命将，扫清群丑，上禀圣算，指日克除。陛下今幸江都，是臣衣锦之地，臣荷恩深重，不敢专为身谋。,1,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,123,-1,,,,,,,,,,1,,,,0,1,NA,reprimanded/estranged,king-minister,来护儿,隋炀帝杨广,"帝闻之，厉色而起，数日不得见。后怒解，方被引入，谓曰：""公意乃尔，朕复何望！""护儿因不敢言。",,,
458,此人之望也，杀之，则荆州不可下。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,16,1,,1,,,,1,,,,,,,,0,1,NA,unclear,king-minister,蔡大业,西梁宣帝萧詧,因得释。,,,
459,人君出令，诫在烦数。是以舜任五臣，尧咨四岳，设官分职，各有司存，垂拱无为，天下以乂。所谓劳于求贤，逸于任使。比见事无大小，咸关圣职。陛下留心政道，无惮疲劳，至乃营造细小之事，出给轻微之物，一日之内，酬答百司，至乃日旰忘食贫，分夜未寝，动以文簿，忧劳圣躬。伏愿思臣至言，少减烦务。,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,beishi,nanbeichao,502,502,139,1,,,1,,,,,,,,,,,1,1,NA,promoted/rewarded,king-minister,柳彧,隋文帝杨坚,"上览而嘉之。以其家，敕有司与之筑宅，因曰：""柳彧正直之士，国之龟宝也。""其见重如此。",,,
460,律者天下之大信，其可失乎！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,13,1,,1,,,,,,,,,,,,0,1,NA,promoted/rewarded,king-minister,赵绰,隋文帝杨坚,"上忻然纳之，因谓曰：""若更有闻见，宜数言之。""迁大理少卿。",,,
461,此人坐当杖，杀之非法。,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,11,-1,,1,,,,,,,,,,,,0,1,NA,promoted/rewarded,king-minister,赵绰,隋文帝杨坚,"上曰：""不关卿事。""绰曰：""陛下不以臣愚暗，置在法司，欲妄杀人，岂得不关臣事？""上曰：""撼大木不动者，当退。""对曰：""臣望感天心，何论动木！""上复曰：""啜羹者，热则置之。天子之感，欲相挫邪？""绰拜而益前，诃之不肯退。上遂入。书侍御史柳彧复上奏切谏，上乃止。上以绰有诚直之心，每引入阁中，或遇上与皇后同榻，即呼绰坐，评论得失。前后赏赐以万计。后进开府，赠其父为蔡州刺史。",,,
462,比至未时，必当大捷。,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,10,,,,,,,1,,,,,,,,0,1,1,promoted/rewarded,warlord-inferior,王春,高欢,遽缚其子诣军门为质，若不胜请斩之。贼果大败。后从征讨，恒令占卜，其言多中。位东徐州刺史，赐爵安夷县公。,,,
463,师出不利。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,5,,,,,,,1,,,,,,,,0,0,1,unclear,warlord-inferior,蒋升,宇文泰,此败也，孤自取之。,,,
464,恐是行銮舆不反。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,8,-1,,,,,,,,,,1,,,,0,0,1,demoted/prisoned,king-minister,卢太翼,隋文帝杨坚,帝大怒，系之长安狱，期还斩之。帝至宫寝疾，临崩，命皇太子释之。,,,
465,半进半退，战家常体。今众全整，未有伤败，陛下舍此安之？御马一动，人情惊乱，愿速还安慰之。,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,44,,,,,,,1,,,,,,,,0,0,1,unclear,king-minister,开府奚长乐,北齐后主高纬,"帝将从之，提婆引帝肘曰：""此言何可信！""帝遂北驰。",,,
466,统万城坚，非一日可拔。今轻军讨之，进不可克，退无所资。不若步军攻具，一时俱往。,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,39,,,,,,,1,,,,,,,,0,0,0,unclear,king-minister,群臣*,北魏太武帝拓跋焘,,,,
467,臣以为蕞尔江、闽，未足亲劳銮驾。,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beishi,nanbeichao,502,502,16,,,,,,,1,,,,,,,,0,0,NA,promoted/rewarded,king-minister,李彦,北魏孝文帝拓跋宏,频表虽不见纳，而以至诚见嘉。,,,
468,拜三妃以临轩，祀宗庙而称疾，非祗肃之道。,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,20,-1,1,,,,,,,,,,,,,0,0,NA,death,king-minister,建宁令章华,陈后主陈叔宝,后主怒而斩之。,,,
469,人君者，恭事上帝，子爱下人，省嗜欲，远邪佞，未明求衣，日旰忘食，是以泽被区宇，庆流子孙。陛下顷来，酒色过度，不虔郊庙大神，专媚淫昏之鬼。小人在侧，宦竪擅权，恶诚直如仇雠，视时人如草芥。后宫曳罗绮，厩马馀菽粟，百姓流离，转尸蔽野。神怒人怨，衆叛亲离。臣恐东南王气，自斯而尽。,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,136,-1,,,,,,,,,,1,,,,0,0,1,unclear,king-minister,秘书监傅縡,陈后主陈叔宝,后主不听，骄恣日甚。未几而国灭。,,,
470,王以死气逆生气，为客不利，主人则可。,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,18,-1,,,,,,1,,,,,,,,0,0,1,unclear,warlord-inferior,殿中将军曹魏祖,高欢,帝不从，顿军五旬，频战沮衄。,,,
471,今齐师遁，众心皆动，因其惧也而攻之，其势必举。,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,23,1,,,,,,1,,,,,,,,0,1,1,promoted/rewarded,king-minister,梁士彦,北周武帝宇文邕,"帝从之，大军遂进。帝执其手曰：""余之有晋州，为平齐之基。若不固守，则事不谐矣。朕无前虑，惟恐后变，善为我守之。""及齐平，封郕国公，进位上柱国、雍州主簿。",,,
472,以陛下之圣武，乘敌人之荒纵，何往不克！若使齐人更得令主，君臣协力，虽汤、武之势，未易平也。今主暗臣愚，兵无斗志，虽有百万之众，实为陛下奉耳。,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,70,1,,,,,,1,,,,,,,,0,1,1,unclear,king-minister,宇文忻,北周武帝宇文邕,帝从之，战遂大克。,,,
473,陛下初临万国，人情未洽，何用此行？,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,17,,,,,,,,,,,1,,,,0,0,NA,unclear,king-minister,王谊,隋文帝杨坚,"上戏之曰：""吾昔与公位望齐等，一朝屈节为臣，或当耻愧。是行也，震扬威武，欲以服公心耳。""谊笑而退。",,,
474,城守则我有馀力，轻骑则彼之所长。陛下万乘之主，何宜轻脱！,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,28,1,,,,,,1,,,,,,,,0,1,1,unclear,king-minister,苏威,隋炀帝杨广,帝乃止。突厥俄亦解围而去。,,,
475,窃以导俗当渐，非可顿革，恋土怀旧，民之本情，波迸流离，盖不获已。有齐之末，主暗时昏，周平东夏，继以威虐，民不堪命，致有逃亡，非厌家乡，愿为羁旅。加以去年三方逆乱，赖陛下仁圣，区宇肃清，锋刃虽屏，疮痍未复。若假以数岁，沐浴皇风，逃窜之徒，自然归本。虽北夷猖獗，尝犯边烽，今城镇峻峙，所在严固，何待迁配，以致劳扰。臣以庸虚，谬当储贰，寸诚管见，辄以尘闻。,2,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,175,1,,,1,,,,,,,,,,,0,1,NA,promoted/rewarded,king-prince,废太子杨勇,隋文帝杨坚,上览而嘉之，遂寝其事。是后时政不便，多所损益，上每纳之。,,,
476,废立大事，天子无二言，诏旨若行，后悔无及。谗言罔极，惟陛下察之。,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,32,,,,,,,,,,1,,,,,0,0,NA,unclear,king-minister,左卫大将军元旻,隋文帝杨坚,旻辞直争强，声色俱厉，上不答。,,,
477,皇太子为小人所误，宜加训诲，不宜废黜。,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,19,-1,,,,,,,,,1,,,,,0,0,NA,demoted/prisoned,king-minister,文林郎杨孝政,隋文帝杨坚,上怒，挞其胸。,,,
478,秦王非有他过，但费官物营廨舍而已。臣谓可容。,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,22,-1,,,,,,,,,1,,,,,0,0,NA,unclear,king-minister,左武卫将军刘升,隋文帝杨坚,"帝曰：""法不可违。""升固谏，帝忿然作色，升乃止。",,,
479,秦王之过，不应至此，愿陛下详之。,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,16,-1,,,,,,,,,1,,,,,0,0,NA,unclear,king-minister,杨素,隋文帝杨坚,卒不许。,,,
480,庶人勇旣废，秦王已薨，陛下儿子无多，何至如是？然蜀王性甚耿介，今被重责，恐不自全。,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,41,-1,,,,,,,,,1,,,,,0,0,NA,demoted/prisoned,king-minister,开府庆整,隋文帝杨坚,上大怒，欲断其舌。,,,
481,杨素悬军，士马疲弊，王以锐卒亲戎击之，其势必举。今见敌而还，示人以怯，阻战士之心，益西军之气，愿王必勿还也。,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,54,-1,,,,,,1,,,,,,,,0,0,1,unclear,royal family member-minister,王頍,杨谅,谅不从，退守清源。素进击之，谅勒兵与官军大战，死者万八千人。,,,
482,河南洛阳，四面受敌，纵得之，不可以守。请从河北，直指太原，倾其巢穴，可一举以定。,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,40,-1,,,,,,1,,,,,,,,0,0,1,unclear,king-minister,赵煚,北周武帝宇文邕,,,,
483,周文王以忧勤损寿，武王以安乐延年。愿陛下举大纲，责成宰辅，繁碎之务，非人主所宜亲也。,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,42,,,,1,,,,,,,,,,,0,1,NA,promoted/rewarded,king-minister,杨尚希,隋文帝杨坚,"上欢然曰：""公爱我者。""",,,
484,川泽纳污，所以成其深，山岳藏疾，所以就其大。臣不胜至愿，愿陛下弘山海之量，茂宽裕之德。鄙谚曰：『不痴不聋，未堪作大家翁。』此言虽小，可以喻大。邴绍之言，不应闻奏，陛下又复诛之，臣恐百代之后，有亏圣德。,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,100,1,,1,,,1,,,,,,,,,0,1,NA,unclear,king-minister,长孙平,隋文帝杨坚,上于是赦绍。因敕群臣，诽谤之罪，勿复以闻。,,,
485,殿下帝之冢子，位当储贰，诫在不孝，无患见疑。刘臻书生，鼓摇唇舌，适足以相诳误，愿殿下勿纳之。,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,46,,,,,,1,,,,,,,,,0,0,NA,reprimanded/estranged,prince-minister,柳肃,废太子杨勇,自是后言皆不用。,,,
486,古者登高能赋，可为大夫，求贤审官，理须详慎。今神欢出自染工，更无殊异，徒以家富自通，遂与搢绅并列，实恐惟鹈之刺闻之外境。,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,60,1,,,,,1,,,,,,,,,0,1,NA,promoted/rewarded,royal family member-minister,卢恺,宇文护,,,,
487,昔田子方赎老马，君子以为美谈。向奉明勑，欲以老牛享士，有亏仁政。,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,32,1,,,,,,,,,,1,,,,0,1,NA,promoted/rewarded,king-minister,卢恺,北周武帝宇文邕,,,,
488,比年劳役繁多，百姓疲敝，伏愿留神，稍加折损。,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,22,,,,,,,,,1,,,,,,0,NA,NA,unclear,king-minister,张衡,隋炀帝杨广,"帝意甚不平。后尝目衡谓侍臣曰：""张衡自谓由其计画，令我有天下也。""",,,
489,齐失纪纲，于兹累世，天奖王室，一战而扼其喉。加以主昏于上，民惧于下，取乱侮亡，正在今日。方欲释之而去，以臣愚固，深所未解，愿陛下图之。,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,67,1,,,,,,1,,,,,,,,0,1,1,promoted/rewarded,king-minister,王韶,北周武帝宇文邕,帝大悦，赐缣一百匹。及平齐氏，以功进位开府，封晋阳县公，邑五百户，赐口马杂畜以万计。,,,
490,臣闻自古圣帝，莫过唐、虞，象地则天，布政施化，不为丛脞，是谓钦明。语曰：『天何言哉，四时行焉。』故知人君出令，诫在烦数。是以舜任五臣，尧咨四岳，设官分职，各有司存，垂拱无为，天下以治。所谓劳于求贤，逸于任使。又云：『天子穆穆，诸侯皇皇。』此言君臣上下，体裁有别。比见四海一家，万机务广，事无大小，咸关圣听。陛下留心治道，无惮疲劳，亦由羣官惧罪，不能自决，取判天旨。闻奏过多，乃至营造细小之事，出给轻微之物，一日之内，酬荅百司，至乃日旰忘食，夜分未寝，动以文簿，忧劳圣躬。伏愿思臣至言，少减烦务，以怡神为意，以养性为怀，思武王安乐之义，念文王勤忧之理。若其经国大事，非臣下裁断者，伏愿详决，自馀细务，责成所司，则圣体尽无疆之寿，臣下蒙覆育之赐也。,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,suishu,suishu,599.5,599.5,322,,,,1,,,,,,,,,,,1,1,NA,promoted/rewarded,king-minister,柳彧,隋文帝杨坚,上览而嘉之。,,,
491,陛下行尧、舜之道，多存宽宥。况律者天下之大信，其可失乎！,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,28,1,,1,,,,,,,,,,,,0,1,NA,promoted/rewarded,king-minister,赵绰,隋文帝杨坚,"上忻然纳之，因谓绰曰：""若更有闻见，宜数陈之也。""迁大理少卿。",,,
492,此人坐当杖，杀之非法。,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suishu,suishu,599.5,599.5,11,,,1,,,,,,,,,,,,0,1,NA,promoted/rewarded,king-minister,赵绰,隋文帝杨坚,"上曰：""不关卿事。""绰曰：""陛下不以臣愚暗，置在法司，欲妄杀人，岂得不关臣事？""上曰：""撼大木不动者，当退。""对曰：""臣望感天心，何论动木！""上复曰：""啜羹者，热则置之。天子之威，欲相挫耶？""绰拜而益前，诃之不肯退。上遂入。治书侍御史柳彧复上奏切谏，上乃止。",,,
